domena,ID reg,ID drzitela,Stav domeny,NS1,NS2,NS3,NS4,datum exspiracie
ceoi.sk,ZTRO-0001,ZTRO-0001,OK,ns-cloud-e1.googledomains.com,ns-cloud-e2.googledomains.com,ns-cloud-e3.googledomains.com,ns-cloud-e4.googledomains.com,26.01.2020
cerpadlazavlahy.sk,ELBI-0002,TERA-0017,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.11.2019
certak.sk,ELBI-0002,JURA-1330,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.05.2020
cervenec.sk,ELBI-0002,ELB-6V76GYERKXQ4,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.11.2019
cestovnekompenzacie.sk,ELBI-0002,PSEN-0004,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,25.01.2020
cevina.sk,ELBI-0002,ELB-5T65FU6NA98I,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.02.2020
chalupapripotociku.sk,ELBI-0002,ELB-GK2T1W3X60XV,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.03.2020
chalupkanakonci.sk,ELBI-0002,VNET-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.04.2020
champions.sk,ELBI-0002,PAVO-0394,OK,ns.inetadmin.cz,ns.inetadmin.sk,ns.inetadmin.eu,,09.01.2020
chatadevena.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.10.2019
chataevka.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,28.11.2019
chatahajana.sk,ELBI-0002,ELB-MNJZ8SISN48G,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.04.2020
chaturbate.sk,ELBI-0002,ELB-C9HVYDMLSWH3,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,26.03.2020
chaturbuj.sk,ELBI-0002,ELB-6QNE699AAL2U,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.02.2020
chatyslovensko.sk,ELBI-0002,VKOB-0002,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.09.2019
chcem-uspech.sk,ELBI-0002,PAVO-0384,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.12.2019
cheating.sk,ELBI-0002,ELB-YOEOS9NY73M6,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.07.2019
chemicalguysshop.sk,ELBI-0002,ELB-LLY0HI5AZ5UP,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.01.2020
chestreal.sk,ELBI-0002,CHES-0004-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.08.2019
chestrealprogress.sk,ELBI-0002,EFFE-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.01.2020
chiavarimt.sk,ELBI-0002,ELB-TXMSZ5IVDPY4,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.10.2019
chlamydieoz.sk,ELBI-0002,EMIL-0116,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.05.2020
chlapchlapom.sk,ELBI-0002,ELB-KY4UV3Y1JLDE,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.04.2020
chopperclubbb.sk,ELBI-0002,ELB-F7KT88MZD8A9,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.07.2019
chutobjavovat.sk,ELBI-0002,EFFE-0006,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.02.2020
chutovecky.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.10.2019
chutpiestan.sk,ELBI-0002,BRAN-0385,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.07.2019
cibabs.sk,ELBI-0002,ELB-FX61VE57MRC6,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.05.2020
cicapes.sk,ELBI-0002,ELB-7QBMFCWJZXC7,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.12.2019
ciki-caki.sk,ELBI-0002,ELB-XN17ZFT2L32M,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.01.2020
cikicak.sk,ELBI-0002,ELB-VRLASK3TUQM1,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.01.2020
cikicaki.sk,ELBI-0002,ELB-PCF2DJ3UJNEW,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.11.2019
cilizregion.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.09.2019
cilla.sk,ELBI-0002,ELB-QYSD5GXTWKWL,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.08.2019
cirrio.sk,WEBS-0001,WEBS-0001,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,27.10.2019
cistapodlaha.sk,ELBI-0002,VNET-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.02.2020
cisteniehrobu.sk,ELBI-0002,ELB-F5RI4S1GVWGN,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.12.2019
cistenieodtokov.sk,ELBI-0002,ELB-GFTD4OWC6EW0,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.07.2019
cistimekanalizaciu.sk,ELBI-0002,ELB-364MRPEOMEC1,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.07.2019
citybox-nz.sk,ELBI-0002,ELB-B3TWXD4AMIIF,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.11.2019
cityclinic.sk,ELBI-0002,WS-1985,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.11.2019
citydentalclinic.sk,ELBI-0002,CITY-101663,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.10.2019
cityfashion.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.05.2020
citypartner.sk,ELBI-0002,ELB-Q5JPJZWNN6M0,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.10.2019
ckreal.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,26.11.2019
clair.sk,ELBI-0002,CLAI-0005,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.06.2019
claritasdvory.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.06.2019
clean-studio.sk,ELBI-0002,ELB-6PZUBHDY1E9A,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.04.2020
cleancar.sk,ELBI-0002,EVII-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.04.2020
cleanstudio.sk,ELBI-0002,ELB-057U2F0WSZOZ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.08.2019
climatechnology.sk,ELBI-0002,ELB-Y7RHJURZO554,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.11.2019
club-2400.sk,GRAN-0063CZ,sub_1134583,OK,ns1.hosting90.cz,ns2.hosting90.cz,ns3.hosting90.net,,16.05.2020
club2400.sk,GRAN-0063CZ,sub_1134583,OK,ns1.hosting90.cz,ns2.hosting90.cz,ns3.hosting90.net,,16.05.2020
clubmedia.sk,ELBI-0002,NORB-0074-4025,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.10.2019
coeur.sk,ELBI-0002,TRIW-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.10.2019
coffee-shop.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.01.2020
coffeecup.sk,ELBI-0002,LADI-0650-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.03.2020
coffeemachine.sk,ELBI-0002,ELB-2XGP8B8K5T8Y,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.10.2019
cokobon.sk,ELBI-0002,SENE-0011-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.01.2020
compassarchitekti.sk,ELBI-0002,VNET-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.02.2020
compassatelier.sk,ELBI-0002,VNET-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.02.2020
compsat.sk,ELBI-0002,PETE-4391,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.02.2020
conductixwampfler.sk,ELBI-0002,OPOI-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.05.2020
consilium.sk,ELBI-0002,CONS-0059-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.07.2019
consiliumacademy.sk,ELBI-0002,ELB-56TFICFZP2UF,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.06.2019
consiliumconsulting.sk,ELBI-0002,ELB-8KMFXLN4UQU1,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.04.2020
consiliumdevelopment.sk,ELBI-0002,ELB-EOSUTPPJXMMS,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.04.2020
consiliumservices.sk,ELBI-0002,ELB-6SQFX3SL2YTJ,OK,ns.inetadmin.sk,ns.inetadmin.cz,ns.inetadmin.eu,,25.07.2019
consystech.sk,ELBI-0002,SINE-0009,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.10.2019
cooldarceky.sk,ELBI-0002,MIRO-1414,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.11.2019
coolstylefashion.sk,ELBI-0002,ELB-8FLON9IJ9PL9,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.02.2020
copyshoppk.sk,ELBI-0002,COPY-0018-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.10.2019
coreal-design.sk,ELBI-0002,CORE-0019,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.08.2019
corporatevalue.sk,ELBI-0002,WY-97040,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.02.2020
coucou-interior.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.02.2020
countrysenec.sk,ELBI-0002,ZDEN-0270-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.02.2020
covergirl.sk,ELBI-0002,ONEJ-0362,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.05.2019
cpldz-bb.sk,ELBI-0002,CENT-0333-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.01.2020
creativer.sk,ELBI-0002,ELB-37ZLBNKPY2IJ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.12.2019
crebus.sk,ELBI-0002,CREB-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.08.2019
creodat.sk,CREO-0007,PETER,OK,ns1.creodat.com,ns2.creodat.com,ns3.creodat.com,,07.06.2019
crystal-voda.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.09.2019
csallokozi.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.06.2019
csilizregio.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.04.2020
cssnaruc.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.10.2019
ctrlaltdel.sk,ELBI-0002,ANEX-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.04.2020
ctvpartners.sk,ELBI-0002,ELB-CP0HG5XYI847,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.06.2019
cudliprstik.sk,ELBI-0002,ELB-BCQJWB5B7EQ4,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.12.2019
cukkini.sk,ELBI-0002,ELB-WUKKKCW02LFI,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.08.2019
cunder.sk,ELBI-0002,MARE-1351-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.07.2019
cvcvcielka.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,26.02.2020
cyberart.sk,ELBI-0002,TEFA-0757,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,26.06.2019
cyrilometodiana.sk,QDIG-0003,CHRI-0001,OK,ns1.q7.sk,ns2.q7.sk,,,29.04.2020
czostraluka.sk,ELBI-0002,ELB-TCGCZRZQRVD8,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.04.2020
d1-center.sk,ZONE-0002,ZONERSK-1004315,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,02.10.2019
d1businesspark.sk,ZONE-0002,ZONERSK-1004315,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,08.11.2019
dacarena.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.04.2020
dacia-ba.sk,ELBI-0002,ELB-SXQVIFPP5LRH,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.01.2020
dacia-rrg.sk,ELBI-0002,ELB-GYREGG1O9I53,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.01.2020
daciabratislava.sk,ELBI-0002,ELB-E8CWQNDJ35I2,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.01.2020
dacta.sk,ZONE-0002,ZONERSK-1006473,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,20.12.2019
dadaamartin.sk,ZONE-0002,ZONERSK-1003089,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,19.11.2020
dainese.sk,ELBI-0002,UMSI-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.07.2019
damka.sk,ELBI-0002,PRES-0098-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.11.2019
damskedrevaky.sk,ELBI-0002,ELB-9I3X8TBMU6LW,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.05.2020
dance4you.sk,ELBI-0002,MARE-1351-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,26.09.2019
danovepriznaniedph.sk,ELBI-0002,LIBE-0028,OK,jay.ns.cloudflare.com,liz.ns.cloudflare.com,,,02.02.2020
danybox.sk,ELBI-0002,AINF-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.08.2019
daslevoca.sk,ELBI-0002,DLEV-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.05.2020
datatree.sk,ELBI-0002,VNET-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,26.06.2019
datax.sk,MARE-0397,MARE-0397,OK,gw5.datax.sk,gw6.datax.sk,,,17.08.2019
dcdigitalis.sk,ELBI-0002,VNET-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.08.2019
dcza.sk,QDIG-0003,H444881,OK,ns1.q7.sk,ns2.q7.sk,,,29.03.2020
def.sk,ELBI-0002,DEFI-0005,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.01.2020
dekoracie-doplnky.sk,ELBI-0002,ELB-XJF357NKQVRU,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.06.2019
deliciousphotography.sk,ELBI-0002,EFFE-0006,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.12.2019
dennikrelax.sk,QDIG-0003,TRAD-0012,OK,cheryl.ns.cloudflare.com,evan.ns.cloudflare.com,,,02.12.2019
dennikslovenky.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.09.2019
denotvorenychkamionov.sk,ELBI-0002,ELB-Z0LFLKB1NWTG,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.07.2019
denso-am.sk,ELBI-0002,ELEK-0061,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.09.2019
derma.sk,ELBI-0002,C4PI-0002,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.04.2020
designet.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,24.11.2019
designetportal.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.10.2019
designetseo.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.09.2019
designetwork.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.02.2020
detskedrevaky.sk,ELBI-0002,ELB-9CLWN3P47FA8,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.05.2020
detskekadernictvo.sk,ELBI-0002,PASTELSMEDIA,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.03.2020
detskydomovbytca.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.11.2019
detskysalon.sk,ELBI-0002,PASTELSMEDIA,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,31.10.2019
develart.sk,ELBI-0002,ELB-6NWW8N6AE2GT,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.11.2019
devlab.sk,ELBI-0002,JNON-0014,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.02.2020
devops.sk,GRAN-0063CZ,sub_024496,OK,ns.bitfire.sk,ns2.bitfire.sk,,,21.12.2019
devpda.sk,ELBI-0002,ZOLT-0232,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.02.2020
devron.sk,ELBI-0002,ELB-NCTZ7SMZ1D70,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,13.03.2020
devronbike.sk,ELBI-0002,ELB-Q95TECGRWLUN,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.09.2019
dfnbb.sk,ELBI-0002,DETS-0018-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.01.2020
dgpslovakia.sk,ELBI-0002,ELB-29AP65D4BWDV,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.11.2019
dialux.sk,ELBI-0002,FRAN-0464,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.02.2020
diamantove-sperky.sk,ELBI-0002,SMOI-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,31.01.2020
diamantoveprstene.sk,ELBI-0002,SMOI-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,31.01.2020
dianetikazilina.sk,ELBI-0002,ELB-GMRWX3BAPO93,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.09.2019
dianka.sk,ELBI-0002,MULT-0081,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.11.2019
dieboldnixdorf.sk,WNIX-0001,WNIX-0001,OK,baa-dns-01.dieboldnixdorf.sk,,,,23.11.2020
differentcoffee.sk,ELBI-0002,ELB-92200DX44Z4U,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.11.2019
digitalbridge.sk,ELBI-0002,ELB-SMJ75D0PC1XG,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.07.2019
digitalskills.sk,ELBI-0002,ELB-BATVS92D87S4,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.02.2020
digitelevizia.sk,ELBI-0002,MIRO-1414,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.08.2019
directmarketing.sk,QDIG-0003,DIRE-0004,OK,ns1.q7.sk,ns2.q7.sk,,,10.11.2019
direto.sk,ZONE-0002,ZONERSK-1002572,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,06.03.2020
dismed.sk,ELBI-0002,ONWA-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.01.2020
dizajnstudio.sk,ELBI-0002,PAGE-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.11.2019
djangoproject.sk,ELBI-0002,ELB-RE89OF5OST29,OK,ns.inetadmin.sk,,,,13.11.2019
djd.sk,ELBI-0002,DJDF-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.08.2019
djdali.sk,ELBI-0002,ELB-P8XG6WMW2NGV,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.08.2019
dlazby-ploty.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.04.2020
dlma.sk,ELBI-0002,AGEN-0056,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.11.2019
dmj-projekt.sk,ELBI-0002,ELB-K8TY9Q4FUW5N,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.03.2020
dnesne.sk,ELBI-0002,LUCI-0120-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.06.2019
dobraagentura.sk,ELBI-0002,ELB-BS4TGV1Z9ZX3,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.08.2019
dobrakniha.sk,QDIG-0003,PROV-0005,OK,cheryl.ns.cloudflare.com,evan.ns.cloudflare.com,,,06.11.2019
dobrapostava.sk,ELBI-0002,ELB-OJG4TAMJ8WL3,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.10.2019
dobraspajza.sk,ELBI-0002,ELB-K4YCTN9FR606,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.10.2019
dobrebyvanie.sk,ELBI-0002,MARC-0582-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.09.2019
dobredrevaky.sk,ELBI-0002,ELB-XNESSZ0PVJXU,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.03.2020
dobrepoistenie.sk,ELBI-0002,EURO-0360-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.06.2019
dobrepzp.sk,ELBI-0002,WEBP-0006,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.06.2019
dobriludia.sk,ELBI-0002,UBOM-0359,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,13.03.2020
dobrygazda.sk,ELBI-0002,LADI-0305-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,31.01.2020
dobrykouc.sk,ELBI-0002,ELB-JIPS7EGL35GY,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.08.2019
dofca.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.02.2020
dognet.sk,ELBI-0002,STEF-0122,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.04.2020
dognethelp.sk,ELBI-0002,STEF-0122,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.06.2020
dolnastanica.sk,ELBI-0002,ELB-S4T7W64PQOW6,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,28.04.2020
dolnesaliby.sk,ELBI-0002,DOLN-0002-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,08.10.2019
domacebieleniezubov.sk,ELBI-0002,CANEVENTURES,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.08.2019
domaceulohy.sk,REG-379549,sub_1084994,OK,ns1.webdom.sk,ns2.webdom.sk,ns3.webdom.sk,,05.09.2019
dominiq.sk,ELBI-0002,ELB-3NWCJOOFO2CE,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.06.2019
dommodlitby.sk,ELBI-0002,AGAN-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.02.2020
domovgp.sk,ELBI-0002,DOMO-0118,OK,ns.inetadmin.cz,ns.inetadmin.eu,ns.inetadmin.sk,,19.05.2020
domprerodinu.sk,ELBI-0002,ANNA-0436,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.12.2019
domvzahrade.sk,ELBI-0002,BCPE-0028,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.09.2019
dopravadochorvatska.sk,ELBI-0002,ELB-JM0M8V4STPW5,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.06.2019
dopravakalman.sk,ELBI-0002,CLUB-0006,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.08.2020
dopravanakoncerty.sk,ELBI-0002,ELB-8R0W1FVJ59D9,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.05.2020
dopravanapodujatia.sk,ELBI-0002,ELB-FAN1MBB6KCAJ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.05.2020
